model_label,attempt,method,llf,converged,stationary,distribution_valid,transition_valid,checks_passed,iterations,warnflag,stationarity_reason,distribution_reason,transition_reason,error
"ARX(2,2)_student_t_r2_arN_spfN_nuN",39,lbfgs,-173.25632551908967,Y,Y,Y,Y,Y,57.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",40,bfgs,-173.2563254929959,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",41,lbfgs,-173.25632597417513,Y,Y,Y,Y,Y,62.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",42,bfgs,-173.25632550025244,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",43,lbfgs,-173.25632624372975,Y,Y,Y,Y,Y,54.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",44,bfgs,-173.25632548369515,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",45,lbfgs,-173.25632558461496,Y,Y,Y,Y,Y,59.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",46,bfgs,-173.25632550453173,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",47,lbfgs,-54.67610422681247,N,Y,N,Y,N,179.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",48,bfgs,-173.25632547963153,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",49,lbfgs,-173.2563267380368,Y,Y,Y,Y,Y,62.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arN_spfN_nuN",50,bfgs,-173.25632550870742,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",1,lbfgs,-162.6809818341386,Y,Y,Y,Y,Y,78.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",2,bfgs,-162.6809741593837,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",3,lbfgs,-162.68097573366958,Y,Y,Y,Y,Y,148.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",4,bfgs,-162.68097415966395,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",5,lbfgs,-162.68098107389164,Y,Y,Y,Y,Y,86.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",6,bfgs,-162.68097415820301,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",7,lbfgs,-162.68097478083186,Y,Y,Y,Y,Y,111.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",8,bfgs,-162.68097433920232,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",9,lbfgs,-162.6809823165209,Y,Y,Y,Y,Y,83.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",10,bfgs,-162.68097416052586,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",11,lbfgs,-162.68097447788006,Y,Y,Y,Y,Y,117.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",12,bfgs,-162.68097416931096,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",13,lbfgs,-166.9988937566905,Y,Y,Y,Y,Y,109.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",14,bfgs,-162.68097417034386,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",15,lbfgs,-162.68099049843715,Y,Y,Y,Y,Y,71.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",16,bfgs,-162.68097415970055,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",17,lbfgs,-162.68097459326196,Y,Y,Y,Y,Y,118.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",18,bfgs,-162.68097421835517,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",19,lbfgs,-162.68099543220433,Y,Y,Y,Y,Y,87.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",20,bfgs,-162.68097418226898,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",21,lbfgs,-162.6809762817983,Y,Y,Y,Y,Y,74.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",22,bfgs,-162.68097445856927,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",23,lbfgs,-162.6810094476598,Y,Y,Y,Y,Y,128.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",24,bfgs,-162.68097416095225,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",25,lbfgs,-162.68097483763034,Y,Y,Y,Y,Y,63.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",26,bfgs,-162.68097417709936,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",27,lbfgs,-162.68097844182438,Y,Y,Y,Y,Y,88.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",28,bfgs,-162.68097416092107,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",29,lbfgs,-162.68097503736124,Y,Y,Y,Y,Y,54.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",30,bfgs,-162.68097417478452,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",31,lbfgs,-177.96131497661952,Y,Y,Y,Y,Y,194.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",32,bfgs,-162.68097417178973,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",33,lbfgs,-162.68097574213846,Y,Y,Y,Y,Y,112.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",34,bfgs,-162.68097418590497,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",35,lbfgs,-162.6809749249042,Y,Y,Y,Y,Y,124.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",36,bfgs,-163.4209283186008,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",37,lbfgs,-163.42111262179225,Y,Y,Y,Y,Y,74.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",38,bfgs,-162.68097415904685,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",39,lbfgs,-162.6809788197392,Y,Y,Y,Y,Y,93.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",40,bfgs,-162.68097429607985,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",41,lbfgs,-162.6809817560989,Y,Y,Y,Y,Y,94.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",42,bfgs,-162.68097416415316,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",43,lbfgs,-162.68097496919432,Y,Y,Y,Y,Y,88.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",44,bfgs,-162.6809741588543,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",45,lbfgs,-162.68097719372156,Y,Y,Y,Y,Y,85.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",46,bfgs,-162.68097416086198,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",47,lbfgs,-162.68097581935092,Y,Y,Y,Y,Y,125.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",48,bfgs,-162.680974166996,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",49,lbfgs,-162.68097615319988,Y,Y,Y,Y,Y,75.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfN_nuN",50,bfgs,-162.6809741581215,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",1,lbfgs,-159.47370476181544,Y,Y,Y,Y,Y,106.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",2,bfgs,-159.47369523061508,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",3,lbfgs,-159.47370275078578,Y,Y,Y,Y,Y,188.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",4,bfgs,-53.979989358122864,N,N,N,Y,N,,2.0,regime_0_ar2_nonstationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",5,lbfgs,-159.47370089133767,Y,Y,Y,Y,Y,120.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",6,bfgs,-43.63926658167983,N,Y,N,Y,N,,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",7,lbfgs,-159.47370309314152,Y,Y,Y,Y,Y,120.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",8,bfgs,-168.50480952136542,Y,N,Y,Y,N,,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",9,lbfgs,-159.47370380596485,Y,Y,Y,Y,Y,103.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",10,bfgs,-159.47369522677246,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",11,lbfgs,-159.4737049276492,Y,Y,Y,Y,Y,108.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",12,bfgs,-159.47369524156815,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",13,lbfgs,-149.34078937191828,Y,Y,N,N,N,538.0,0.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",14,bfgs,-159.4736952200899,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",15,lbfgs,-159.47369797463693,Y,Y,Y,Y,Y,122.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",16,bfgs,-159.47369521655713,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",17,lbfgs,-72.71254763655494,N,Y,N,Y,N,143.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",18,bfgs,-161.14006225334208,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",19,lbfgs,-159.47370785415623,Y,Y,Y,Y,Y,89.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",20,bfgs,-159.47369523884265,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",21,lbfgs,-164.7960990049703,Y,Y,Y,Y,Y,129.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",22,bfgs,-159.4736952249473,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",23,lbfgs,-31.152154406588494,N,Y,N,Y,N,0.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",24,bfgs,-159.47369528751028,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",25,lbfgs,-159.47369741005656,Y,Y,Y,Y,Y,108.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",26,bfgs,-168.50480911077977,Y,N,Y,Y,N,,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",27,lbfgs,-159.47371667182273,Y,Y,Y,Y,Y,104.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",28,bfgs,-159.47369525754758,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",29,lbfgs,-159.47369675611384,Y,Y,Y,Y,Y,107.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",30,bfgs,-159.47369521853938,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",31,lbfgs,-159.47369773669004,Y,Y,Y,Y,Y,131.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",32,bfgs,-168.5048092520684,Y,N,Y,Y,N,,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",33,lbfgs,-159.47369776736184,Y,Y,Y,Y,Y,136.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",34,bfgs,-159.47369521845582,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",35,lbfgs,-168.50481244406282,Y,N,Y,Y,N,114.0,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",36,bfgs,-159.4736952793676,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",37,lbfgs,-159.47370410961082,Y,Y,Y,Y,Y,122.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",38,bfgs,-159.47369521693923,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",39,lbfgs,-159.4737023407507,Y,Y,Y,Y,Y,123.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",40,bfgs,-159.47369524571792,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",41,lbfgs,-23.85230576291668,N,Y,N,Y,N,0.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",42,bfgs,-159.47369521620485,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",43,lbfgs,-168.50482133251813,Y,N,Y,Y,N,121.0,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",44,bfgs,-159.4736952319114,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",45,lbfgs,-159.47370584612537,Y,Y,Y,Y,Y,169.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",46,bfgs,-164.30304954091324,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",47,lbfgs,-159.4737140291809,Y,Y,Y,Y,Y,99.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",48,bfgs,-159.4736952164226,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",49,lbfgs,-63.99704045846654,N,Y,N,Y,N,138.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r2_arY_spfY_nuN",50,bfgs,-159.47369521939177,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",1,lbfgs,-171.5611886985809,Y,Y,Y,N,N,324.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",2,bfgs,-173.25630628323657,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",3,lbfgs,-171.0966049555184,Y,Y,N,N,N,256.0,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",4,bfgs,-171.1727310686897,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",5,lbfgs,-172.81152950300114,Y,Y,Y,N,N,386.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",6,bfgs,-31.731739893026706,N,Y,N,Y,N,,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",7,lbfgs,-173.10131957345544,Y,Y,Y,N,N,322.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",8,bfgs,-171.0966042879628,Y,Y,N,N,N,,0.0,stationary,nu_boundary,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",9,lbfgs,-173.2563083969249,Y,Y,Y,Y,Y,68.0,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",10,bfgs,-171.1726990432278,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",11,lbfgs,-171.17281106778563,Y,Y,Y,N,N,422.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",12,bfgs,-163.03232913426027,Y,Y,N,N,N,,0.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",13,lbfgs,-171.56102568807933,Y,Y,Y,N,N,330.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",14,bfgs,-171.5609991644834,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",15,lbfgs,-171.17289815931233,Y,Y,Y,N,N,466.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",16,bfgs,-171.09658223345465,Y,Y,N,N,N,,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",17,lbfgs,-171.56104339237845,Y,Y,Y,N,N,287.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",18,bfgs,-171.5609988831022,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",19,lbfgs,-173.25635573745882,Y,Y,Y,N,N,54.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",20,bfgs,-171.09658587851862,Y,Y,N,N,N,,0.0,stationary,nu_boundary,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",21,lbfgs,-171.17273354298283,Y,Y,Y,N,N,410.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",22,bfgs,-171.3793523160608,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",23,lbfgs,-171.17339725438737,Y,Y,Y,N,N,276.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",24,bfgs,-171.56101172980274,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",25,lbfgs,-171.56104685277333,Y,Y,Y,N,N,326.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",26,bfgs,-171.1728299193701,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",27,lbfgs,-171.17274018093775,Y,Y,Y,N,N,403.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",28,bfgs,-171.56100543557653,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",29,lbfgs,-171.1727486293908,Y,Y,Y,N,N,306.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",30,bfgs,-171.17269865790803,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",31,lbfgs,-171.56101768768258,Y,Y,Y,N,N,341.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",32,bfgs,-171.56101173952877,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",33,lbfgs,-171.17295299419987,Y,Y,Y,N,N,401.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",34,bfgs,-171.77124971068872,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",35,lbfgs,-171.56101092866737,Y,Y,Y,N,N,321.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",36,bfgs,-171.0965833327513,Y,Y,N,N,N,,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",37,lbfgs,-171.561022015726,Y,Y,Y,N,N,315.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",38,bfgs,-171.37934983334029,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",39,lbfgs,-171.1729374933425,Y,Y,Y,N,N,393.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",40,bfgs,-171.56103677404994,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",41,lbfgs,-171.37947111443887,Y,Y,Y,N,N,349.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",42,bfgs,-28.620326255175698,N,Y,N,Y,N,,2.0,stationary,sigma2[1]_boundary,ok,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",43,lbfgs,-171.1729919962463,Y,Y,Y,N,N,330.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",44,bfgs,-171.5610004890535,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",45,lbfgs,-171.17310324553205,Y,Y,Y,N,N,429.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",46,bfgs,-171.56100889329736,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",47,lbfgs,-171.56104933306122,Y,Y,Y,N,N,349.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",48,bfgs,-171.5610015148278,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",49,lbfgs,-171.3794531277033,Y,Y,Y,N,N,429.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arN_spfN_nuN",50,bfgs,-173.25631373658086,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",1,lbfgs,-151.68612574573444,Y,Y,Y,N,N,409.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",2,bfgs,-147.55560472412472,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",3,lbfgs,-148.72574003566612,Y,Y,Y,N,N,495.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",4,bfgs,-156.85951511529214,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",5,lbfgs,-156.33181330276545,Y,Y,N,N,N,316.0,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",6,bfgs,-139.64922405978785,Y,Y,N,Y,N,,0.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",7,lbfgs,-148.72856350118838,Y,N,Y,N,N,753.0,0.0,regime_2_ar2_nonstationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",8,bfgs,-16.25327884840305,N,Y,N,Y,N,,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",9,lbfgs,-156.85981640830033,Y,Y,Y,N,N,414.0,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",10,bfgs,-131.74715104367792,Y,N,N,N,N,,0.0,regime_0_ar2_nonstationary,sigma2[1]_boundary,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",11,lbfgs,-137.48802278565913,N,Y,N,Y,N,1500.0,1.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",12,bfgs,-156.3317596443967,Y,Y,N,N,N,,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",13,lbfgs,-139.6514642741007,Y,Y,N,Y,N,1288.0,0.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,2)_student_t_r3_arY_spfN_nuN",14,bfgs,-139.64922405424537,Y,Y,N,Y,N,,0.0,stationary,sigma2[1]_boundary,ok,
